tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-2913,Kigali,Clay,32,C,O,20260302,30,B0BU,,,Florent Bax,R,185,FRA,26.71,268,197,P0JG,,,Gabriele Pennaforti,R,191,ITA,25.462,613,60,6-3 6-4,3,R32,96,4,3,55,34,29,11,10,0,0,4,6,53,34,26,9,9,1,3
2026-2913,Kigali,Clay,32,C,O,20260302,31,CF01,,,Marco Cecchinato,R,185,ITA,33.418,225,251,O09A,,,Aziz Ouakaa,R,185,TUN,26.568,625,58,7-5 6-1,3,R32,81,2,1,57,37,24,13,10,2,4,1,6,53,29,18,7,9,3,8
2026-2913,Kigali,Clay,32,C,O,20260302,32,J09X,,,Filip Cristian Jianu,R,180,ROU,24.452,252,219,MF35,,,Andrej Martin,R,183,SVK,36.446,453,101,6-2 6-2,3,R32,70,1,1,49,35,25,6,8,3,4,2,3,53,35,20,5,8,7,12
2026-2983,Crete 1,Hard,32,C,O,20260302,1,S0TM,5,,Toby Samuel,R,191,GBR,23.485,244,228,W0AH,,,Harry Wendelken,R,178,GBR,24.203,277,190,6-3 6-0,3,F,70,4,3,50,31,24,8,8,4,5,0,1,45,28,11,8,7,8,13
2026-2983,Crete 1,Hard,32,C,O,20260302,2,S0TM,5,,Toby Samuel,R,191,GBR,23.485,244,228,S0KT,2,,Stefanos Sakellaridis,R,198,GRE,21.465,224,253,6-2 6-0,3,SF,56,3,0,36,27,24,4,7,0,0,0,0,47,37,16,3,7,3,8
2026-2983,Crete 1,Hard,32,C,O,20260302,3,W0AH,,,Harry Wendelken,R,178,GBR,24.203,277,190,KC33,8,,Dimitar Kuzmanov,R,183,BUL,32.594,264,204,6-4 6-2,3,SF,107,0,0,54,23,15,20,9,2,4,0,0,63,39,23,7,9,4,9
2026-2983,Crete 1,Hard,32,C,O,20260302,4,KC33,8,,Dimitar Kuzmanov,R,183,BUL,32.594,264,204,GA79,1,,Lorenzo Giustino,R,180,ITA,34.475,204,292,6-1 6-1,3,QF,82,0,0,46,35,24,10,7,7,7,0,1,50,29,14,7,7,1,6
2026-2983,Crete 1,Hard,32,C,O,20260302,5,S0KT,2,,Stefanos Sakellaridis,R,198,GRE,21.465,224,253,X01C,,,Ioannis Xilas,R,178,GRE,24.805,363,132,4-6 6-3 6-2,3,QF,161,4,4,101,58,40,18,14,6,10,1,3,76,44,27,13,13,2,8
2026-2983,Crete 1,Hard,32,C,O,20260302,6,W0AH,,,Harry Wendelken,R,178,GBR,24.203,277,190,N0CS,3,,Lukas Neumayer,R,183,AUT,23.485,230,243,6-2 6-7(3) 6-4,3,QF,190,9,3,96,51,40,22,15,7,9,2,2,103,63,38,20,15,2,7
2026-2983,Crete 1,Hard,32,C,O,20260302,7,S0TM,5,,Toby Samuel,R,191,GBR,23.485,244,228,S0NV,,,Abdullah Shelbayh,L,180,JOR,22.292,319,156,6-4 6-3,3,QF,94,3,3,60,35,21,14,9,2,5,0,5,72,39,21,13,10,4,10
2026-2983,Crete 1,Hard,32,C,O,20260302,8,GA79,1,,Lorenzo Giustino,R,180,ITA,34.475,204,292,G0CV,,,Buvaysar Gadamauri,R,180,BEL,25.643,382,122,5-7 6-4 6-3,3,R16,180,2,3,95,57,36,25,16,6,10,3,5,92,52,31,22,15,5,10
2026-2983,Crete 1,Hard,32,C,O,20260302,9,S0KT,2,,Stefanos Sakellaridis,R,198,GRE,21.465,224,253,GG65,,,Michael Geerts,R,178,BEL,31.121,297,174,6-3 6-2,3,R16,77,8,3,49,30,26,9,9,2,3,1,1,45,21,11,12,8,1,5
2026-2983,Crete 1,Hard,32,C,O,20260302,10,KC33,8,,Dimitar Kuzmanov,R,183,BUL,32.594,264,204,B0JJ,,,Robin Bertrand,R,178,FRA,22.965,295,175,6-2 7-5,3,R16,114,0,0,60,40,26,12,10,4,7,0,2,60,44,25,4,10,4,10
2026-2983,Crete 1,Hard,32,C,O,20260302,11,X01C,,,Ioannis Xilas,R,178,GRE,24.805,363,132,M0SE,,,Maxim Mrva,R,178,CZE,18.582,305,166,6-3 6-3,3,R16,94,0,1,61,41,24,11,9,3,6,2,4,67,42,24,7,9,5,11
2026-2983,Crete 1,Hard,32,C,O,20260302,12,N0CS,3,,Lukas Neumayer,R,183,AUT,23.485,230,243,RG42,,,Alex Rybakov,L,185,USA,29.092,304,167,6-4 6-4,3,R16,107,1,2,61,41,25,9,10,4,7,4,1,59,41,20,13,10,2,7
2026-2983,Crete 1,Hard,32,C,O,20260302,13,S0TM,5,,Toby Samuel,R,191,GBR,23.485,244,228,R0FP,,,Daniel Rincon,L,185,ESP,23.149,303,169,7-6(2) 6-4,3,R16,132,0,6,73,36,28,18,11,3,5,4,1,82,42,32,13,11,6,9
2026-2983,Crete 1,Hard,32,C,O,20260302,14,S0NV,,,Abdullah Shelbayh,L,180,JOR,22.292,319,156,EA31,,,Melios Efstathiou,,,,,797,35,1-6 6-2 6-2,3,R16,107,2,3,68,34,19,19,12,2,6,3,2,70,42,23,12,11,2,7
2026-2983,Crete 1,Hard,32,C,O,20260302,15,W0AH,,,Harry Wendelken,R,178,GBR,24.203,277,190,D0D4,,,Stefan Dostanic,R,188,USA,24.323,358,133,4-6 6-3 6-4,3,R16,170,3,4,111,52,37,28,15,7,11,10,4,77,51,35,9,14,0,5
2026-2983,Crete 1,Hard,32,C,O,20260302,16,GA79,1,,Lorenzo Giustino,R,180,ITA,34.475,204,292,F0BP,,,Pietro Fellin,R,193,ITA,24.58,464,98,6-3 6-3,3,R32,115,4,2,68,42,29,12,9,8,10,0,3,61,40,22,9,9,5,10
2026-2983,Crete 1,Hard,32,C,O,20260302,17,S0KT,2,,Stefanos Sakellaridis,R,198,GRE,21.465,224,253,C0OW,,,Lorenzo Carboni,R,168,ITA,20.008,439,106,4-6 7-5 3-1 RET,3,R32,153,3,3,83,46,24,21,13,4,10,0,5,81,49,27,11,13,4,11
2026-2983,Crete 1,Hard,32,C,O,20260302,18,S0TM,5,,Toby Samuel,R,191,GBR,23.485,244,228,BV24,,,Raul Brancaccio,R,183,ITA,28.827,348,139,6-3 4-6 6-3,3,R32,116,2,3,82,54,35,21,14,3,5,1,4,92,49,29,25,14,6,10
2026-2983,Crete 1,Hard,32,C,O,20260302,19,KC33,8,,Dimitar Kuzmanov,R,183,BUL,32.594,264,204,BV25,,,Javier Barranco Cosano,L,180,ESP,27.288,373,126,6-3 6-2,3,R32,104,2,0,57,41,24,10,9,5,8,0,7,58,33,11,11,8,4,10
2026-2983,Crete 1,Hard,32,C,O,20260302,20,B0JJ,,,Robin Bertrand,R,178,FRA,22.965,295,175,S0BT,,,Adria Soriano Barrera,R,191,COL,26.749,372,126,6-0 6-2,3,R32,67,2,4,39,27,23,7,7,1,1,0,2,43,25,11,6,7,1,6
2026-2983,Crete 1,Hard,32,C,O,20260302,21,D0D4,,,Stefan Dostanic,R,188,USA,24.323,358,133,J0D2,,,Maximus Jones,R,185,THA,21.487,314,159,6-3 6-2,3,R32,75,4,3,41,23,20,13,8,0,0,1,2,57,36,20,8,9,5,9
2026-2983,Crete 1,Hard,32,C,O,20260302,22,G0CV,,,Buvaysar Gadamauri,R,180,BEL,25.643,382,122,H0BF,,,Philip Henning,R,180,RSA,25.306,324,154,6-3 3-6 6-2,3,R32,142,0,4,88,62,39,16,13,5,7,0,4,78,47,31,13,13,6,10
2026-2983,Crete 1,Hard,32,C,O,20260302,23,GG65,,,Michael Geerts,R,178,BEL,31.121,297,174,P0K4,,,Tiago Pereira,R,0,PRT,21.697,267,201,6-4 6-4,3,R32,88,2,1,62,34,24,19,10,2,2,2,1,65,47,32,9,10,4,6
2026-2983,Crete 1,Hard,32,C,O,20260302,24,M0SE,,,Maxim Mrva,R,178,CZE,18.582,305,166,G0J9,,,Svyatoslav Gulin,R,178,RUS,23.242,437,106,4-6 7-6(6) 6-1,3,R32,137,1,5,98,62,42,15,14,2,6,0,8,96,60,36,15,15,4,10
2026-2983,Crete 1,Hard,32,C,O,20260302,25,S0NV,,,Abdullah Shelbayh,L,180,JOR,22.292,319,156,T0GE,,,Pavlos Tsitsipas,R,196,GRE,20.608,1025,16,6-4 6-2,3,R32,96,1,3,59,32,24,15,9,7,8,2,4,65,33,19,14,9,9,13
2026-2983,Crete 1,Hard,32,C,O,20260302,26,W0AH,,,Harry Wendelken,R,178,GBR,24.203,277,190,M0NJ,,,Lui Maxted,R,180,GBR,22.248,403,116,4-6 6-1 6-3,3,R32,147,12,2,80,46,34,19,13,7,10,3,4,86,55,30,12,13,9,15
2026-2983,Crete 1,Hard,32,C,O,20260302,27,X01C,,,Ioannis Xilas,R,178,GRE,24.805,363,132,P0I6,,,Gabriele Piraino,L,188,ITA,22.303,357,135,6-2 6-4,3,R32,107,1,4,63,38,25,14,9,4,6,1,5,59,37,21,8,9,6,11
2026-2983,Crete 1,Hard,32,C,O,20260302,28,N0CS,3,,Lukas Neumayer,R,183,AUT,23.485,230,243,V0J1,,,Jacopo Vasami,L,193,ITA,18.201,550,71,6-1 3-0 RET,3,R32,48,3,0,28,20,14,7,5,0,0,5,5,33,16,9,4,5,3,7
2026-2983,Crete 1,Hard,32,C,O,20260302,29,EA31,,,Melios Efstathiou,,,,,797,35,M0HT,4,,Alejandro Moro Canas,R,183,ESP,25.232,242,231,6-4 3-6 6-3,3,R32,148,2,2,88,57,33,15,14,5,10,0,2,95,63,38,15,14,7,13
2026-2983,Crete 1,Hard,32,C,O,20260302,30,R0FP,,,Daniel Rincon,L,185,ESP,23.149,303,169,DC76,,,Viktor Durasovic,R,185,NOR,28.953,455,100,6-3 6-1,3,R32,81,1,2,46,29,23,9,8,2,3,2,0,48,27,14,7,8,5,10
2026-2983,Crete 1,Hard,32,C,O,20260302,31,RG42,,,Alex Rybakov,L,185,USA,29.092,304,167,BU10,,,Jacopo Berrettini,R,191,ITA,27.261,302,169,1-6 6-4 6-4,3,R32,147,1,7,96,57,33,17,14,6,12,3,8,83,47,30,17,13,0,5
2026-2915,Kigali 2,Clay,32,C,O,20260309,1,TA29,1,,Marco Trungelliti,R,178,ARG,36.101,132,465,CF01,8,,Marco Cecchinato,R,185,ITA,33.437,225,251,4-6 6-0 6-3,3,F,117,0,4,66,44,36,10,12,1,3,7,4,84,42,25,19,13,8,14
2026-2915,Kigali 2,Clay,32,C,O,20260309,2,TA29,1,,Marco Trungelliti,R,178,ARG,36.101,132,465,KH56,5,,Zdenek Kolar,R,183,CZE,29.413,197,308,6-3 6-3,3,SF,88,4,1,57,34,25,15,9,2,2,3,3,64,46,28,9,9,8,11
2026-2915,Kigali 2,Clay,32,C,O,20260309,3,CF01,8,,Marco Cecchinato,R,185,ITA,33.437,225,251,G0IX,2,,Arthur Gea,R,180,FRA,21.18,161,377,6-3 6-4,3,SF,94,5,0,64,45,33,14,10,5,5,2,4,62,28,17,20,9,5,7
2026-2915,Kigali 2,Clay,32,C,O,20260309,4,TA29,1,,Marco Trungelliti,R,178,ARG,36.101,132,465,H0CX,,,Max Houkes,L,188,NED,25.681,245,228,6-7(6) 7-6(5) 6-3,3,QF,213,7,5,124,77,56,25,17,7,10,11,5,135,92,60,23,16,12,16
2026-2915,Kigali 2,Clay,32,C,O,20260309,5,G0IX,2,,Arthur Gea,R,180,FRA,21.18,161,377,N679,,,Stefano Napolitano,R,196,ITA,30.91,422,111,6-3 6-4,3,QF,102,8,3,78,41,30,19,10,3,4,2,3,54,32,20,12,9,1,4
2026-2915,Kigali 2,Clay,32,C,O,20260309,6,KH56,5,,Zdenek Kolar,R,183,CZE,29.413,197,308,J09X,,,Filip Cristian Jianu,R,180,ROU,24.471,252,219,7-6(8) 7-6(1),3,QF,119,6,3,77,57,42,14,12,1,3,6,1,84,58,34,18,12,3,5
2026-2915,Kigali 2,Clay,32,C,O,20260309,7,CF01,8,,Marco Cecchinato,R,185,ITA,33.437,225,251,MF35,,,Andrej Martin,R,183,SVK,36.465,453,101,7-6(7) 6-3,3,QF,83,2,1,56,39,31,14,10,0,0,0,3,70,41,29,17,11,2,4
2026-2915,Kigali 2,Clay,32,C,O,20260309,8,G0IX,2,,Arthur Gea,R,180,FRA,21.18,161,377,C0JX,,,Sean Cuenin,R,183,FRA,22.059,341,143,6-1 RET,3,R16,32,2,1,17,9,8,5,3,3,3,1,3,26,15,7,4,4,4,7
2026-2915,Kigali 2,Clay,32,C,O,20260309,9,KH56,5,,Zdenek Kolar,R,183,CZE,29.413,197,308,DF92,,,Corentin Denolly,L,188,FRA,28.756,390,119,6-1 6-2,3,R16,61,0,1,47,37,29,5,8,1,1,3,1,44,30,17,5,7,5,9
2026-2915,Kigali 2,Clay,32,C,O,20260309,10,J09X,,,Filip Cristian Jianu,R,180,ROU,24.471,252,219,V993,,,Eero Vasa,R,185,FIN,29.098,482,91,6-3 7-6(5),3,R16,86,3,1,69,49,39,10,11,0,0,10,5,67,37,27,16,10,2,3
2026-2915,Kigali 2,Clay,32,C,O,20260309,11,N679,,,Stefano Napolitano,R,196,ITA,30.91,422,111,N663,,,Maximilian Neuchrist,R,,AUT,34.631,668,51,6-3 6-7(6) 6-1,3,R16,136,6,1,93,64,50,19,15,1,1,8,2,77,50,39,12,13,3,6
2026-2915,Kigali 2,Clay,32,C,O,20260309,12,TA29,1,,Marco Trungelliti,R,178,ARG,36.101,132,465,F0BT,,,Jonas Forejtek,R,183,CZE,24.997,356,135,7-6(0) 4-6 7-6(5),3,R16,176,5,1,111,71,54,21,17,6,8,10,2,116,77,57,21,17,6,7
2026-2915,Kigali 2,Clay,32,C,O,20260309,13,MF35,,,Andrej Martin,R,183,SVK,36.465,453,101,CI14,4,,Jay Clarke,R,183,GBR,27.617,184,333,7-6(3) 6-3,3,R16,118,5,1,75,45,38,16,11,2,2,7,6,84,51,39,13,10,5,6
2026-2915,Kigali 2,Clay,32,C,O,20260309,14,CF01,8,,Marco Cecchinato,R,185,ITA,33.437,225,251,K0CJ,,,Sandro Kopp,R,185,AUT,25.785,320,156,4-6 6-3 6-4,3,R16,131,17,5,95,55,45,23,15,4,5,5,5,88,52,40,18,14,8,10
2026-2915,Kigali 2,Clay,32,C,O,20260309,15,H0CX,,,Max Houkes,L,188,NED,25.681,245,228,DH46,,,Alexander Donski,,,,,779,36,7-6(8) 7-6(1),3,R16,121,8,3,75,52,41,15,12,0,2,6,4,86,46,36,20,12,3,5
2026-2915,Kigali 2,Clay,32,C,O,20260309,16,G0IX,2,,Arthur Gea,R,180,FRA,21.18,161,377,B0ME,,,Cesar Bouchelaghem,,,,,627,57,2-6 7-6(3) 6-4,3,R32,135,11,6,90,48,34,21,15,3,7,7,4,95,56,45,17,15,6,9
2026-2915,Kigali 2,Clay,32,C,O,20260309,17,V993,,,Eero Vasa,R,185,FIN,29.098,482,91,CF59,3,,Roberto Carballes Baena,R,183,ESP,32.961,168,368,6-4 3-6 7-6(3),3,R32,150,8,12,135,82,47,28,16,15,20,3,3,84,51,33,21,15,1,5
2026-2915,Kigali 2,Clay,32,C,O,20260309,18,CI14,4,,Jay Clarke,R,183,GBR,27.617,184,333,S0GF,,,Maik Steiner,R,185,GER,31.721,719,44,6-7(5) 6-3 6-3,3,R32,164,10,2,92,51,38,26,15,4,6,6,3,98,58,39,19,15,2,7
2026-2915,Kigali 2,Clay,32,C,O,20260309,19,H0CX,,,Max Houkes,L,188,NED,25.681,245,228,P0AY,6,,Luka Pavlovic,R,196,FRA,25.941,211,276,4-6 6-2 6-2,3,R32,103,4,1,67,41,34,16,13,0,1,14,6,79,56,39,7,13,5,9
2026-2915,Kigali 2,Clay,32,C,O,20260309,20,N679,,,Stefano Napolitano,R,196,ITA,30.91,422,111,S0WT,7,,Joel Schwaerzler,L,188,AUT,20.112,214,272,7-6(13) 7-6(4),3,R32,121,13,0,80,51,47,16,12,0,0,13,4,87,46,35,27,12,2,2
2026-2915,Kigali 2,Clay,32,C,O,20260309,21,CF01,8,,Marco Cecchinato,R,185,ITA,33.437,225,251,I327,,,Guy Orly Iradukunda,R,191,BDI,29.966,,,6-0 6-2,3,R32,44,1,1,30,24,23,5,7,0,0,1,3,51,30,13,10,7,2,7
2026-2915,Kigali 2,Clay,32,C,O,20260309,22,C0JX,,,Sean Cuenin,R,183,FRA,22.059,341,143,P0JG,,,Gabriele Pennaforti,R,191,ITA,25.481,613,60,6-2 7-6(3),3,R32,99,2,2,55,30,23,17,10,0,1,4,8,69,45,29,9,10,2,5
2026-2915,Kigali 2,Clay,32,C,O,20260309,23,DF92,,,Corentin Denolly,L,188,FRA,28.756,390,119,C0HB,,,Eliakim Coulibaly,L,180,CIV,23.844,293,175,6-4 6-3,3,R32,95,7,6,64,37,28,16,9,4,4,7,4,83,54,35,12,10,9,12
2026-2915,Kigali 2,Clay,32,C,O,20260309,24,DH46,,,Alexander Donski,,,,,779,36,J0B5,,,Garrett Johns,R,180,USA,25.224,325,153,7-6(4) 7-6(9),3,R32,111,14,5,84,49,41,19,12,0,0,6,1,79,56,44,13,12,0,0
2026-2915,Kigali 2,Clay,32,C,O,20260309,25,J09X,,,Filip Cristian Jianu,R,180,ROU,24.471,252,219,N0B4,,,Ryan Nijboer,R,180,NED,26.615,524,78,7-6(5) 7-5,3,R32,136,2,5,91,51,36,20,12,10,12,5,0,77,44,28,20,12,2,5
2026-2915,Kigali 2,Clay,32,C,O,20260309,26,K0CJ,,,Sandro Kopp,R,185,AUT,25.785,320,156,M09M,,,Ivan Marrero Curbelo,R,180,ESP,27.447,540,74,6-4 6-1,3,R32,69,4,1,46,37,29,5,9,0,1,0,3,45,30,19,4,8,2,6
2026-2915,Kigali 2,Clay,32,C,O,20260309,27,N663,,,Maximilian Neuchrist,R,,AUT,34.631,668,51,B0BU,,,Florent Bax,R,185,FRA,26.73,268,197,7-6(5) 6-7(4) 7-6(6),3,R32,174,26,3,112,72,59,28,18,3,3,24,1,117,81,68,21,18,1,1
2026-2915,Kigali 2,Clay,32,C,O,20260309,28,TA29,1,,Marco Trungelliti,R,178,ARG,36.101,132,465,M0EA,,,Pol Martin Tiffon,R,183,ESP,26.609,254,215,6-4 6-2,3,R32,70,5,1,45,31,28,8,9,0,0,4,6,62,32,22,14,9,4,7
2026-2915,Kigali 2,Clay,32,C,O,20260309,29,KH56,5,,Zdenek Kolar,R,183,CZE,29.413,197,308,RB60,,,Oriol Roca Batalla,R,175,ESP,32.857,398,117,6-4 7-5,3,R32,91,4,1,60,39,29,16,11,0,1,4,2,63,34,23,18,11,3,6
2026-2915,Kigali 2,Clay,32,C,O,20260309,30,F0BT,,,Jonas Forejtek,R,183,CZE,24.997,356,135,O09A,,,Aziz Ouakaa,R,185,TUN,26.587,625,58,6-1 6-2,3,R32,60,4,2,45,31,25,8,8,2,2,1,2,37,22,12,5,7,3,7
2026-2915,Kigali 2,Clay,32,C,O,20260309,31,MF35,,,Andrej Martin,R,183,SVK,36.465,453,101,E0AC,,,Mathys Erhard,R,188,FRA,24.367,330,148,6-7(5) 6-1 6-3,3,R32,130,5,2,101,63,47,22,14,4,4,4,3,89,66,40,14,14,7,11
2026-3406,Santiago,Clay,32,C,O,20260309,1,O660,,,Genaro Alberto Olivieri,R,175,ARG,27.595,226,249,R0GO,4,,Henrique Rocha,R,180,POR,21.922,169,364,6-4 6-4,3,F,111,0,3,63,45,27,7,10,3,7,2,6,70,39,22,13,10,6,12
2026-3406,Santiago,Clay,32,C,O,20260309,2,R0GO,4,,Henrique Rocha,R,180,POR,21.922,169,364,B0FI,,,Pedro Boscardin Dias,R,180,BRA,23.11,258,209,6-1 6-2,3,SF,64,1,1,44,25,21,13,8,2,2,3,2,40,21,14,5,7,1,5
2026-3406,Santiago,Clay,32,C,O,20260309,3,O660,,,Genaro Alberto Olivieri,R,175,ARG,27.595,226,249,MJ08,,,Thiago Monteiro,L,183,BRA,31.773,232,240,3-6 6-4 7-5,3,SF,170,2,3,102,75,48,11,16,4,9,4,0,99,64,42,15,15,1,6
2026-3406,Santiago,Clay,32,C,O,20260309,4,MJ08,,,Thiago Monteiro,L,183,BRA,31.773,232,240,V0DP,1,,Adolfo Daniel Vallejo,R,183,PAR,21.862,104,593,3-6 6-3 6-4,3,QF,142,2,4,91,62,38,15,14,5,9,3,2,85,53,31,17,14,3,8
2026-3406,Santiago,Clay,32,C,O,20260309,5,R0GO,4,,Henrique Rocha,R,180,POR,21.922,169,364,S0GZ,,,Nikolas Sanchez Izquierdo,R,185,ESP,26.984,271,195,7-6(2) 3-6 6-3,3,QF,170,1,6,105,58,39,28,15,6,9,2,5,94,60,41,16,15,4,7
2026-3406,Santiago,Clay,32,C,O,20260309,6,B0FI,,,Pedro Boscardin Dias,R,180,BRA,23.11,258,209,B0GR,,,Gonzalo Bueno,R,173,PER,21.93,213,273,7-6(5) 6-2,3,QF,127,2,4,70,43,28,12,10,4,8,0,6,71,36,19,15,10,4,10
2026-3406,Santiago,Clay,32,C,O,20260309,7,O660,,,Genaro Alberto Olivieri,R,175,ARG,27.595,226,249,MW18,,,Nicolas Moreno De Alboran,R,185,USA,28.652,633,56,6-4 7-5,3,QF,103,1,0,75,63,46,6,11,6,6,2,3,61,46,33,8,11,2,4
2026-3406,Santiago,Clay,32,C,O,20260309,8,V0DP,1,,Adolfo Daniel Vallejo,R,183,PAR,21.862,104,593,MW75,,,Felipe Meligeni Alves,R,185,BRA,28.049,248,223,6-4 3-6 6-3,3,R16,135,5,6,97,58,39,22,14,8,12,1,2,89,53,29,18,14,8,13
2026-3406,Santiago,Clay,32,C,O,20260309,9,R0GO,4,,Henrique Rocha,R,180,POR,21.922,169,364,RH59,,,Santiago Rodriguez Taverna,R,191,ARG,26.648,237,238,7-5 4-0 RET,3,R16,75,4,2,42,30,28,7,8,0,0,1,1,52,30,15,13,8,4,7
2026-3406,Santiago,Clay,32,C,O,20260309,10,MJ08,,,Thiago Monteiro,L,183,BRA,31.773,232,240,D0LJ,,,Diego Dedura,,,,,291,176,7-6(7) 6-3,3,R16,101,3,2,67,39,32,18,11,0,1,1,0,77,53,34,14,10,4,6
2026-3406,Santiago,Clay,32,C,O,20260309,11,S0GZ,,,Nikolas Sanchez Izquierdo,R,185,ESP,26.984,271,195,MJ98,,,Facundo Mena,R,183,ARG,33.459,336,145,7-6(3) 6-4,3,R16,116,0,3,67,39,29,19,11,0,1,3,4,76,41,32,15,11,3,5
2026-3406,Santiago,Clay,32,C,O,20260309,12,B0FI,,,Pedro Boscardin Dias,R,180,BRA,23.11,258,209,R0A7,8,,Joao Lucas Reis Da Silva,R,178,BRA,25.952,205,291,6-1 3-6 6-4,3,R16,133,6,5,93,55,41,15,13,9,12,0,4,90,55,34,16,13,5,10
2026-3406,Santiago,Clay,32,C,O,20260309,13,B0GR,,,Gonzalo Bueno,R,173,PER,21.93,213,273,AA27,,,Franco Agamenone,R,191,ITA,32.898,269,196,6-3 6-3,3,R16,90,0,1,57,38,27,10,9,5,6,0,4,57,38,22,8,9,6,10
2026-3406,Santiago,Clay,32,C,O,20260309,14,MW18,,,Nicolas Moreno De Alboran,R,185,USA,28.652,633,56,RD48,,,Igor Marcondes,L,185,BRA,28.728,307,165,5-7 6-3 6-4,3,R16,144,2,3,100,72,54,17,16,3,4,2,2,96,55,40,24,15,6,8
2026-3406,Santiago,Clay,32,C,O,20260309,15,O660,,,Genaro Alberto Olivieri,R,175,ARG,27.595,226,249,CC66,,,Andrea Collarini,L,183,ARG,34.103,228,244,6-1 4-6 7-6(5),3,R16,183,5,2,115,86,56,14,14,13,16,4,6,104,61,38,22,15,4,9
2026-3406,Santiago,Clay,32,C,O,20260309,16,V0DP,1,,Adolfo Daniel Vallejo,R,183,PAR,21.862,104,593,V821,,,Gonzalo Villanueva,R,175,ARG,31.151,344,141,6-3 6-4,3,R32,97,5,2,58,35,28,13,10,0,1,1,3,67,46,31,7,9,7,10
2026-3406,Santiago,Clay,32,C,O,20260309,17,RD48,,,Igor Marcondes,L,185,BRA,28.728,307,165,F0F2,3,,Jaime Faria,R,188,POR,22.59,163,375,6-7(3) 6-4 7-5,3,R32,165,7,5,101,60,46,25,17,3,5,10,12,130,67,43,35,17,9,13
2026-3406,Santiago,Clay,32,C,O,20260309,18,R0GO,4,,Henrique Rocha,R,180,POR,21.922,169,364,SL94,,,Pedro Sakamoto,R,178,BRA,32.693,379,124,2-6 6-3 6-3,3,R32,121,2,0,60,36,30,13,13,0,3,4,5,99,63,38,17,13,14,18
2026-3406,Santiago,Clay,32,C,O,20260309,19,D0LJ,,,Diego Dedura,,,,,291,176,GE33,6,,Daniel Elahi Galan,R,191,COL,29.722,182,337,6-4 7-5,3,R32,102,0,3,71,43,28,16,11,6,8,4,2,89,56,33,15,11,7,11
2026-3406,Santiago,Clay,32,C,O,20260309,20,MJ98,,,Facundo Mena,R,183,ARG,33.459,336,145,FA43,7,,Juan Pablo Ficovich,R,188,ARG,29.12,186,330,6-4 6-2,3,R32,77,5,2,48,22,20,18,9,1,1,4,1,52,25,15,16,9,6,9
2026-3406,Santiago,Clay,32,C,O,20260309,21,AA27,,,Franco Agamenone,R,191,ITA,32.898,269,196,J0AW,,,Guido Ivan Justo,R,178,ARG,28.225,279,188,6-1 6-7(5) 6-1,3,R32,182,4,6,124,74,50,27,14,18,19,0,4,88,53,36,12,12,9,14
2026-3406,Santiago,Clay,32,C,O,20260309,22,MW75,,,Felipe Meligeni Alves,R,185,BRA,28.049,248,223,T0H5,,,Benjamin Torrealba,L,180,CHI,20.709,795,35,5-7 6-1 6-3,3,R32,124,2,0,97,57,36,24,14,8,11,5,7,78,44,23,19,14,1,7
2026-3406,Santiago,Clay,32,C,O,20260309,23,MJ08,,,Thiago Monteiro,L,183,BRA,31.773,232,240,C0NN,,,Gianluca Cadenasso,R,175,ITA,21.44,298,173,3-6 6-3 6-2,3,R32,131,2,4,94,66,46,13,13,5,7,2,6,78,42,29,19,13,3,7
2026-3406,Santiago,Clay,32,C,O,20260309,24,MW18,,,Nicolas Moreno De Alboran,R,185,USA,28.652,633,56,S0EK,,,Matias Soto,R,170,CHI,26.867,318,157,7-5 6-3,3,R32,84,1,1,51,36,30,10,11,0,1,1,2,62,40,29,9,10,1,4
2026-3406,Santiago,Clay,32,C,O,20260309,25,O660,,,Genaro Alberto Olivieri,R,175,ARG,27.595,226,249,H0DU,,,Gustavo Heide,R,191,BRA,24.025,301,169,3-6 6-3 4-0 RET,3,R32,123,0,2,74,52,30,12,11,9,13,3,10,73,34,24,11,11,8,14
2026-3406,Santiago,Clay,32,C,O,20260309,26,RH59,,,Santiago Rodriguez Taverna,R,191,ARG,26.648,237,238,MM24,,,Bastian Malla,,,CHI,29.459,1322,6,7-6(5) 6-3,3,R32,109,5,5,81,42,34,20,11,5,6,1,6,74,45,30,14,10,5,7
2026-3406,Santiago,Clay,32,C,O,20260309,27,S0GZ,,,Nikolas Sanchez Izquierdo,R,185,ESP,26.984,271,195,K0DB,,,Cannon Kingsley,R,191,USA,24.841,465,97,6-4 7-5,3,R32,108,6,2,59,40,31,10,11,2,4,6,1,84,48,36,12,11,8,12
2026-3406,Santiago,Clay,32,C,O,20260309,28,CC66,,,Andrea Collarini,L,183,ARG,34.103,228,244,B0GY,5,,Alex Barrena,R,175,ARG,23.411,179,347,6-0 5-2 RET,3,R32,67,0,5,39,25,19,7,6,1,1,1,8,40,14,7,8,7,3,8
